Authors,Title,Year,Source title,Cited by,DOI,Document Type,Open Access,EID
R R.; Rajalakshmi S.; Shanthi A.S.,"A hybrid framework for integrating IoT, AI and blockchain towards sustainable smart agriculture",2026,International Journal of System Assurance Engineering and Management,0,10.1007/s13198-026-03172-5,Article,,2-s2.0-105032265056
Mukhtar A.; Arzu G.E.; Toor W.T.; Ali U.,Collaborative multi-agent conversational artificial intelligence for clinical support in Parkinson disease,2026,Parkinsonism and Related Disorders,2,10.1016/j.parkreldis.2026.108292,Article,,2-s2.0-105035294211
Chen C.; Luo D.; Guo Z.,A deep reinforcement learning cooperative air combat method with temporal feature and attention enhancement for heterogeneous flight vehicles,2026,Aerospace Science and Technology,0,10.1016/j.ast.2026.112537,Article,,2-s2.0-105038940268
Tang M.,PPO-AFED: Adaptive Communication Optimization for Federated Learning via PPO with Dynamic Compression,2026,"Proceedings of 2026 2nd International Conference on Artificial Intelligence and Computational Intelligence, AICI 2026",0,10.1145/3810280.3810282,Conference paper,All Open Access; Gold Open Access,2-s2.0-105048718492
Lilhore U.K.; Sharma Y.K.; Pradeep S.; Rubaiee S.; Alroobaea R.; Baqasah A.M.; Alsafyani M.; Tekeste L.G.,Blockchain-enabled federated learning framework with hybrid CNN-LSTM anomaly detection for secure edge IoT networks,2026,Journal of Cloud Computing,0,10.1186/s13677-026-00907-4,Article,All Open Access; Gold Open Access; Green Open Access,2-s2.0-105039580679
Lu X.; Wang X.; Hao G.; Wu G.,Multi-level contrastive learning knowledge-aware recommendation model integrating residual enhancement mechanism,2026,International Journal of Machine Learning and Cybernetics,0,10.1007/s13042-026-03269-0,Article,,2-s2.0-105048066527
Cheng X.; Yu C.; Gao L.; Shen S.; Liu Z.; Wang T.; Li R.,MSDLO: Joint General Lotto games and explainable DRL with multi-head attention for agentic task offloading in IIoT systems,2026,Advanced Engineering Informatics,1,10.1016/j.aei.2026.104958,Article,,2-s2.0-105042276463
Sarsawat S.; Satwik K.J.; Shukla M.K.; Singh M.P.; Pandey O.J.,Enhancing PLS in UAV-Aided Backscatter Networks: A Multiagent DRL Framework with Federated Learning,2026,IEEE Transactions on Artificial Intelligence,0,10.1109/TAI.2026.3669890,Article,,2-s2.0-105032234341
Hao M.; Cao P.; Wen G.; Yang J.; Zaiane O.R.,BrainUMA: A Unified multi-atlas learning framework for brain disorders diagnosis,2026,Medical and Biological Engineering and Computing,0,10.1007/s11517-026-03581-5,Article,,2-s2.0-105038350077
Sharma A.; Kumar A.; Dhanka S.; Maini S.; Rautela K.; Kant S.; Kaur A.; Palta A.,Artificial Intelligence in Epidemic Modeling and Pandemic Preparedness: A Comprehensive Review,2026,Archives of Computational Methods in Engineering,4,10.1007/s11831-026-10525-7,Review,,2-s2.0-105030824331
Zhao L.,Mobile robot path planning for library smart services,2026,Discover Artificial Intelligence,0,10.1007/s44163-026-00908-x,Article,All Open Access; Gold Open Access; Green Open Access,2-s2.0-105033436246
Li W.; Wang R.; Xu F.; Yang G.; Liu P.,ESG-Rec: Enhancing Static-Graph Representations via Tri-view Contrastive Learning for Multimodal Recommendation,2026,ICMR 2026 - Proceedings of the 16th ACM International Conference on Multimedia Retrieval,0,10.1145/3805622.3810574,Conference paper,All Open Access; Gold Open Access,2-s2.0-105043300965
Huang P.; Li X.; Wang P.; Jin X.; Yao S.; Miao S.,Adaptive distributed multi-objective collaborative traffic signal control framework based on multi-agent reinforcement learning,2026,Future Generation Computer Systems,0,10.1016/j.future.2026.108526,Article,,2-s2.0-105040632047
Zhang H.; Li S.; Bao H.; Cao Y.; Li J.,A trust-aware and cost-optimized blockchain oracle selection model with deep reinforcement learning,2026,Future Generation Computer Systems,2,10.1016/j.future.2026.108489,Article,,2-s2.0-105034743729
Gao T.; Li J.; Li J.; Alharbi A.M.; Ma H.,Voltage stability in a high renewable distribution system via safety-guided deep reinforcement learning and MACPO,2027,Electric Power Systems Research,0,10.1016/j.epsr.2026.113902,Article,,2-s2.0-105047003340
Zou Q.; Liu F.; Yin M.; Li R.,GNN-MARL for Cooperative Lane Change Replanning in Connected Autonomous Vehicles,2026,IEEE Communications Magazine,0,10.1109/MCOM.001.2500544,Article,,2-s2.0-105041547427
Zhang J.; Wang F.; Liu Z.; Chen Z.,Neuroadaptive Intrusion-Tolerant Control for Mixed-Order Heterogeneous Multiagent Systems: A Fully Actuated System Approach,2026,International Journal of Robust and Nonlinear Control,0,10.1002/rnc.70625,Article,,2-s2.0-105042564653
Bhalla P.; Gaviria D.D.; Kupczyk P.; Hosseini A.S.A.; Conradi L.; Fehrenbach U.; Felsenstein M.; Ma D.; Semaan A.; Albarqouni S.,Federated CT foundation models for multi-center detection of lymph node metastasis in pancreatic cancer,2026,Scientific Reports,0,10.1038/s41598-026-47631-2,Article,All Open Access; Gold Open Access; Green Open Access,2-s2.0-105035471317
Jiang P.-G.; Tu M.-T.; Liu L.-Y.; Jiang Y.-B.; Lu X.-G.,Research Progress of Machine Learning and Deep Learning Applications in the Context of Blast Furnace Intelligence,2026,JOM,0,10.1007/s11837-026-08367-6,Review,,2-s2.0-105039236466
Zhou C.; Hu R.; Wang N.; Song K.; Liu H.,HIVE: A hypergraph-based game-theoretic interactive value decomposition engine for multi-lateral agents collaboration,2026,Neural Networks,0,10.1016/j.neunet.2026.109103,Article,,2-s2.0-105039176475
Zhao J.; Liu J.; Zhang J.; Han Z.; Tian W.,Ship Collision Avoidance Decision-Making Using Multi-Agent Deep Reinforcement Learning with MMG Manoeuvring Dynamics,2026,Journal of Marine Science and Engineering,0,10.3390/jmse14151359,Article,All Open Access; Gold Open Access,2-s2.0-105046979735
Krittiwattanapong J.; Pitakaso R.; Srichok T.; Khonjun S.; Kaewta C.; Nanthasamroeng N.; Jirasirilerd G.; Luesak P.; Gonwirat S.; Srisuwandee T.,AMIS-DynaFlow: a multi-agent deep reinforcement learning framework with quantum-inspired operators for real-time patient flow optimization in oncology centers,2026,Expert Systems with Applications,0,10.1016/j.eswa.2026.132897,Article,,2-s2.0-105039317565
Movahedkor N.; Shahbazian R.; Guerriero F.,Scalable knowledge-guided framework for large multi-depot vehicle routing,2026,Computers and Industrial Engineering,0,10.1016/j.cie.2026.112282,Article,All Open Access; Green Open Access,2-s2.0-105047083305
Shaghluf N.; Aaron Gulliver T.,Information-aware decentralized MARL for resource allocation in 5G and beyond cognitive NOMA-D2D networks,2026,Physical Communication,0,10.1016/j.phycom.2026.103289,Article,,2-s2.0-105046436931
Kazempour A.; Grzes M.,The effect of attention in cooperative MARL environments with shared rewards,2026,Neural Networks,0,10.1016/j.neunet.2026.109206,Article,All Open Access; Green Open Access; Hybrid Gold Open Access,2-s2.0-105041498156
Yang Z.; Li J.; Wang Y.; Zhang H.,Solving the capacitated vehicle routing problem via a collaborative adaptive fusion transformer,2026,Applied Soft Computing,0,10.1016/j.asoc.2026.115866,Article,,2-s2.0-105043597536
Wang X.; Xu J.; Li H.; Yan Z.,Dynamic residual multi-stage replay policy gradient method for multi-agent cooperation and competition,2026,Engineering Applications of Artificial Intelligence,2,10.1016/j.engappai.2026.114465,Article,,2-s2.0-105032853404
Jinming L.; Yu S.; Haoran Z.; Jiehao P.; Huiling T.; Zhaohua S.,"Evolution of Field Observation Techniques for Water Body Apparent Optical Properties: Review of Methodological Innovations, Unmanned Platforms, and Intelligent Development; [水体表观光学量现场观测技术的演进：方法创新、无人平台与智能化发展综述]",2026,Laser and Optoelectronics Progress,0,10.3788/LOP252169,Review,,2-s2.0-105043198609
Chaurasia A.; Sharma S.K.; Rathore P.S.,Hierarchical proof of trust a Byzantine fault tolerant federated learning framework for industrial IoT applications,2026,Scientific Reports,1,10.1038/s41598-026-49902-4,Article,All Open Access; Gold Open Access; Green Open Access,2-s2.0-105044956546
Alymani M.; Alabdulkreem E.; AlAqil M.A.; Nithya K.; NEMRI N.; Yahya A.E.; Shyamala G.; Ansari S.K.,Energy efficient graph neural network–deep reinforcement optimization for blockchain-coordinated smart grid energy dispatch,2026,Sustainable Computing: Informatics and Systems,0,10.1016/j.suscom.2026.101401,Article,,2-s2.0-105042708823
Tan L.; Guo K.; Tan Z.; Guo S.; Kuang Z.; Zhao J.; Niyato D.,DA-ERL: Demand-Aware Partitioned Collaborative Inference for On-Device Models,2026,IEEE Transactions on Mobile Computing,0,10.1109/TMC.2026.3668325,Article,,2-s2.0-105031740982
Waelbers B.; Henkel A.P.; Bromuri S.,Augmenting human service agents with intelligent technologies,2026,Journal of Service Management,1,10.1108/JOSM-01-2025-0035,Review,All Open Access; Green Open Access; Hybrid Gold Open Access,2-s2.0-105028653571
Wu J.; Jia Z.; Chen W.,Reliable cross sea–air optical wireless communication: An intelligent cooperative framework,2026,Engineering Applications of Artificial Intelligence,0,10.1016/j.engappai.2026.115479,Article,,2-s2.0-105042677436
Du X.; Yang Y.; Lv J.; Xiang W.; Zhang D.H.; Geng Q.; Kang R.; Wen Y.; Cóbreces S.,Terminal-Edge-Cloud Collaborative Temperature Field Reconstruction for Multichip IGBT Power Modules in Power Internet of Things,2026,IEEE Internet of Things Journal,0,10.1109/JIOT.2026.3694843,Article,,2-s2.0-105039594526
Feng Y.; Qian Q.,Privacy-preserving Federated Graph Neural Network with Global Semantic Augmentation and Layer-Wise Node Alignment for Social Analysis,2026,Knowledge-Based Systems,1,10.1016/j.knosys.2026.116040,Article,,2-s2.0-105037610112
Li J.; He L.; Du J.; Cui D.; Chen Z.; Liu D.,Evolution of artificial intelligence in breast cancer pathology: a bibliometric analysis,2026,Discover Oncology,0,10.1007/s12672-026-05388-0,Article,All Open Access; Gold Open Access; Green Open Access,2-s2.0-105048651150
Lu J.; Qi P.; Yu S.; Liu J.; Cao S.; Jin Y.,Energy-efficient serverless federated learning with blockchain-enhanced optimized raft consensus,2026,Future Generation Computer Systems,1,10.1016/j.future.2026.108473,Article,,2-s2.0-105034069492
Du Y.; Mohammadi J.,Toward addressing deployment barriers of distributed energy management in the real world,2026,Sustainable Energy Technologies and Assessments,0,10.1016/j.seta.2026.105016,Article,All Open Access; Green Open Access,2-s2.0-105038364321
Wang Z.; Hu Y.; Feng X.; Cui P.; Tian L.; Pei J.,ST-CATrust: multidimensional trust fusion evaluation via spatio-temporal graph neural network,2026,Journal of King Saud University - Computer and Information Sciences,0,10.1007/s44443-026-00702-w,Article,All Open Access; Gold Open Access,2-s2.0-105047412928
Suartana I.M.; Putra R.E.; Bisma R.,Cloud-Edge Collaborative Computing Framework for Stroke Disease Classification Using Machine Learning,2026,"Journal of Electronics, Electromedical Engineering, and Medical Informatics",0,10.35882/jeeemi.v8i3.1702,Article,All Open Access; Gold Open Access,2-s2.0-105044486572
Chen Y.; Ma Y.; Wang S.; Wu Y.; Zhou Y.; Chen Z.; Peng W.,FGSNN: a FusionGraphSAGE with neural networks for traffic flow prediction,2026,Journal of Supercomputing,0,10.1007/s11227-026-08684-2,Article,,2-s2.0-105043909006
Yue Y.; Di B.; Song L.,Attribute-Based Access Control in Cloud-Edge Industrial IoT Networks via Deep Reinforcement Learning,2026,IEEE Transactions on Mobile Computing,0,10.1109/TMC.2026.3683483,Article,,2-s2.0-105036029894
Diarra D.; Absaloms H.O.; Langat P.K.,Optimizing uplink power control for energy efficiency in mmWave user-centric cell-free massive MIMO with deep reinforcement learning,2026,Journal of Engineering and Applied Science,4,10.1186/s44147-025-00864-w,Article,All Open Access; Gold Open Access; Green Open Access,2-s2.0-105027160841
Zhu S.; Lyu H.; Peng K.; Hu H.; Liu G.; Xu X.,Modeling Adaptive Traffic Signal Controller with Communicable Graph Multi-Agent Action Reference,2026,Tsinghua Science and Technology,1,10.26599/TST.2024.9010253,Article,All Open Access; Gold Open Access,2-s2.0-105046370315
Han X.; Pan L.; Liu S.,CFL-LSTM: Collaborative Cloud Server Load Prediction Using Multi-Dimensional Time Series Correlation Analysis and LSTM,2026,Big Data Mining and Analytics,2,10.26599/BDMA.2025.9020097,Article,All Open Access; Gold Open Access,2-s2.0-105048483093
Sun Y.; Tang X.; Shang J.; Wang H.; Qiu D.; Zhang Y.; Liu J.-X.,Prediction of multicategory miRNA-disease associations based on bidirectional hypergraph attention network and gated convolutional strategy,2026,Journal of Computer-Aided Molecular Design,0,10.1007/s10822-026-00843-0,Article,,2-s2.0-105040528123
Arulmurugan V.S.; Aarthy R.; Vidhya S.S.; K S.,Federated learning-enabled privacy-preserving framework for seizure forecasting and affective state analysis using multi-modal EEG-ECG data,2026,Scientific Reports,0,10.1038/s41598-026-50003-5,Article,All Open Access; Gold Open Access; Green Open Access,2-s2.0-105043619873
Xu K.; Wang Z.; Zhao Y.; Fang B.,Collective reflection-based multi-agent reinforcement learning framework for task-oriented dialogue policy learning,2026,Neural Networks,0,10.1016/j.neunet.2026.109110,Article,,2-s2.0-105039773508
Nayyef Z.T.; Hasan N.A.; Alaabedi Y.A.F.; Abu-Shareha A.A.; Abdulrahman M.M.; Nadweh S.; Khalid K.S.; Ibrahim A.; Radhi A.D.; Ghazal T.M.,Secure and Energy-Aware Data Dissemination in Wireless Sensor Networks Using Federated Deep Reinforcement Learning and Quantum-Inspired Optimization,2026,Journal of Robotics and Control (JRC),0,10.18196/jrc.v7i3.26188,Article,,2-s2.0-105048314360
Lu Y.; Li A.; Song C.; Liang Z.,Solving Multi-Depots Pickup and Delivery Problem Based on Heterogeneous Collaborative Multi-Attention Mechanism,2026,IEEE Transactions on Intelligent Transportation Systems,0,10.1109/TITS.2026.3662374,Article,,2-s2.0-105030716438
Zhao J.; Zhu H.; Zhang J.; Kou X.; Yan H.; Wang F.; Li H.,Plog: An Efficient and Privacy-Preserving Collaborative Learning Framework on Vertically Partitioned Graph Data,2026,IEEE Transactions on Knowledge and Data Engineering,0,10.1109/TKDE.2026.3676441,Article,,2-s2.0-105033927879
Lin L.; Cao K.; Wei L.; Li H.; Wang L.; Zou T.; Sun Y.,"A hierarchical collaboration optimization approach for the mixed-model assembly lines balancing, buffer allocation, and sequencing via knowledge-enhanced deep reinforcement learning",2026,Computers and Industrial Engineering,0,10.1016/j.cie.2026.112060,Article,,2-s2.0-105037447536
Ali H.; Raza A.; Abouzeid S.I.,Intelligent multi-agent reinforcement learning type-2 fuzzy control for coordinated virtual inertia and load frequency regulation in interconnected microgrids,2026,Computers and Electrical Engineering,2,10.1016/j.compeleceng.2026.111181,Article,,2-s2.0-105035706867
Raj A.K.; Shukla L.L.R.; Shankar A.; Naik K.J.,DQ-FAST: A dueling Q-learning framework for federated adaptive scheduling and task offloading in multi-agent edge systems,2026,Computer Communications,0,10.1016/j.comcom.2026.108570,Article,,2-s2.0-105039819836
Gao H.; Zhao X.; Sun J.; Wu P.,Deep reinforcement learning-based collaborative task offloading and secure transmission optimization for UAV swarms,2026,Ad Hoc Networks,0,10.1016/j.adhoc.2026.104374,Article,,2-s2.0-105045942576
Li Z.; Sun B.; Gan W.; Cai C.,Distributed pursuit-evasion game for multi-USVs: A double drive framework via self-supervision reinforcement learning,2026,Information Sciences,0,10.1016/j.ins.2026.123229,Article,,2-s2.0-105029622232
Xiao F.; Chen L.; Wu Q.; Zhang X.; Song Y.; Meng X.; Li P.,Advances in the application of artificial intelligence in antimicrobial resistance research; [人工智能在抗微生物药物耐药性研究中的应用进展],2026,Shengwu Gongcheng Xuebao/Chinese Journal of Biotechnology,0,10.13345/j.cjb.260218,Review,,2-s2.0-105046396604
Ni J.; Chen L.; Tang G.; Yu N.; Tang W.; Yi X.; Xia S.,Hierarchical granular-ball graph pooling via feature–structure coupling,2026,Information Sciences,2,10.1016/j.ins.2026.123501,Article,,2-s2.0-105035631219
Cheng L.; Yu S.,Graph-based collaborative multi-agent deep reinforcement learning for reconfigurable job shop scheduling,2026,Applied Soft Computing,0,10.1016/j.asoc.2026.116273,Article,All Open Access; Green Open Access,2-s2.0-105049039916
