Authors,Title,Year,Source title,Cited by,DOI,Document Type,Open Access,EID
Ge W.; Govindarajan V.; Yang J.; Ayadi M.; Shaikh Z.A.; Li L.; Por L.Y.; Liu N.; Tu Y.,Optimized federated learning framework with RegNetZ and Swin-Transformer for multimodal pancreatic cancer detection1,2026,Scientific Reports,2,10.1038/s41598-025-31967-2,Article,All Open Access; Gold Open Access; Green Open Access,2-s2.0-105027927109
Kunjumon A.; Sarath G.; Nair J.J.,A comprehensive survey on communication optimization and privacy preservation in federated learning,2026,Discover Computing,0,10.1007/s10791-026-10272-0,Review,All Open Access; Gold Open Access,2-s2.0-105043170386
Bhalla P.; Gaviria D.D.; Kupczyk P.; Hosseini A.S.A.; Conradi L.; Fehrenbach U.; Felsenstein M.; Ma D.; Semaan A.; Albarqouni S.,Federated CT foundation models for multi-center detection of lymph node metastasis in pancreatic cancer,2026,Scientific Reports,0,10.1038/s41598-026-47631-2,Article,All Open Access; Gold Open Access; Green Open Access,2-s2.0-105035471317
Shahrour G.; Junejo A.; Al-Said Ahmad A.,"Security and privacy challenges in healthcare IoT systems with cloud, edge, and fog computing: A systematic literature review",2026,Computer Science Review,4,10.1016/j.cosrev.2026.101005,Review,All Open Access; Hybrid Gold Open Access,2-s2.0-105040731618
Ahmad F.; AlGhamdi R.,Personalized multi-agent reinforcement learning framework for adaptive chronic disease therapy management,2026,Scientific Reports,0,10.1038/s41598-026-41093-2,Article,All Open Access; Gold Open Access; Green Open Access,2-s2.0-105034931251
Tariq U.; Ahmed I.; Shaukat K.; Ihsan M.,Systematic Review for Detecting & Diagnosing Brain Tumor Using Deep Learning: Current Trends and Future Research Directions,2026,International Journal of Computational Intelligence Systems,2,10.1007/s44196-026-01283-2,Article,All Open Access; Gold Open Access; Green Open Access,2-s2.0-105039049650
Lim Y.X.; Ming L.C.; Ng N.C.-S.; Leow S.; Ingle R.G.,The transformative and turbulent integration of artificial intelligence in clinical trials: a critical review,2026,Discover Computing,1,10.1007/s10791-026-10205-x,Review,All Open Access; Gold Open Access; Green Open Access,2-s2.0-105041082106
Rathod V.N.; Goudar R.H.; Hukkeri G.S.,AI-augmented personalized treatment in healthcare a comprehensive survey of models benchmarking and deployment challenges,2026,Discover Artificial Intelligence,0,10.1007/s44163-026-01187-2,Review,All Open Access; Gold Open Access; Green Open Access,2-s2.0-105039108710
Abdu S.M.; Bewuketu G.; Getaneh D.; Alam M.N.; Fernandez A.C.; Basco A.B.A.; Hasan Z.; Serajuddin M.,Trustworthy AI for secure and robust machine learning through blockchain enabled data integrity,2026,Discover Artificial Intelligence,0,10.1007/s44163-026-01443-5,Article,All Open Access; Gold Open Access; Green Open Access,2-s2.0-105040570224
Kahmei R.R.; Neikha K.; Yanthan S.; Pamei M.; Ngullie N.; Puzari A.,Paper-based colorimetric sensor using L-cysteine-functionalized silver nanoparticles: integrating DFT insights and machine learning for cadmium detection in water,2026,"Environmental Nanotechnology, Monitoring and Management",0,10.1016/j.enmm.2026.101174,Article,,2-s2.0-105046185482
Atsbeha A.K.; Haile M.G.; Baheta A.T.,"Predictive modelling of solar irradiation forecasting with machine learning: A comprehensive review of advances, challenges and applications",2026,Energy Reports,0,10.1016/j.egyr.2026.109546,Review,All Open Access; Gold Open Access,2-s2.0-105044089496
Kovor D.K.; Osei E.O.; Agyemang E.N.,Federated learning for privacy-preserving at-risk student prediction in health professional education: A multi-scenario evaluation of FedAvg and FedProx,2026,Computers and Education: Artificial Intelligence,0,10.1016/j.caeai.2026.100660,Article,All Open Access; Gold Open Access,2-s2.0-105046932522
Yang C.; Xia H.; Song S.; Wu L.; Peng J.,FedNP: Novelty preference driven momentum correction for federated long-tailed learning,2026,Applied Soft Computing,0,10.1016/j.asoc.2026.115927,Article,,2-s2.0-105044256220
SayedElahl M.A.; Farouk R.M.; Ali A.E.; Ahmed E.,Federated learning with swarm intelligence for efficient and secure medical image analysis,2026,Scientific Reports,1,10.1038/s41598-026-50882-8,Article,All Open Access; Gold Open Access; Green Open Access,2-s2.0-105038516711
Fang C.; Yang F.; Li S.; Fan K.; Guo Y.; Wu Y.,A Byzantine-robust asynchronous federated learning method on Non-IID data,2026,Neurocomputing,0,10.1016/j.neucom.2026.134301,Article,,2-s2.0-105043015007
Utku A.; Barut A.; Alofaysan H.; Henni M.D.; Amoozegar A.,Federated agricultural yield forecasting under an Edge–Fog–Cloud framework: a multi-country privacy-preserving approach,2026,Discover Computing,0,10.1007/s10791-026-10291-x,Article,All Open Access; Gold Open Access,2-s2.0-105042311095
Kazempour A.; Grzes M.,The effect of attention in cooperative MARL environments with shared rewards,2026,Neural Networks,0,10.1016/j.neunet.2026.109206,Article,All Open Access; Green Open Access; Hybrid Gold Open Access,2-s2.0-105041498156
Khaleel M.I.,A digital twin-driven hybrid intelligence framework for resilient and scalable cloud–edge orchestration in industrial cyber–physical systems,2027,Future Generation Computer Systems,0,10.1016/j.future.2026.108744,Article,,2-s2.0-105046238098
Zhou X.; Liu Y.; Xu W.; Liang H.; Rouhani S.; Dick S.,Privacy-preserving federated reinforcement learning for BESS coordination in distribution networks with voltage regulation,2026,Applied Energy,0,10.1016/j.apenergy.2026.128681,Article,All Open Access; Green Open Access; Hybrid Gold Open Access,2-s2.0-105047312083
Zheng B.; Hou J.; Zheng Z.; Ma H.,Enhancing breast magnetic resonance imaging segmentation with a federated semi-supervised approach,2026,Scientific Reports,1,10.1038/s41598-025-29112-0,Article,All Open Access; Gold Open Access; Green Open Access,2-s2.0-105026590627
M A.S.; Chowdhary C.L.,Multi-modal personalized federated learning with adaptive differential privacy for medical image classification and a privacy-preserving approach,2026,Scientific Reports,2,10.1038/s41598-026-49896-z,Article,All Open Access; Gold Open Access; Green Open Access,2-s2.0-105044476409
Chaurasia A.; Sharma S.K.; Rathore P.S.,Hierarchical proof of trust a Byzantine fault tolerant federated learning framework for industrial IoT applications,2026,Scientific Reports,1,10.1038/s41598-026-49902-4,Article,All Open Access; Gold Open Access; Green Open Access,2-s2.0-105044956546
Zhang H.; Li M.; Guan S.,Stability-aware multi-objective federated learning via deep reinforcement learning: Client selection and resource optimization in dynamic edge networks,2026,Ad Hoc Networks,0,10.1016/j.adhoc.2026.104338,Article,,2-s2.0-105043592087
Arshad M.; Wang C.; Ghodhbani R.; Ali Shaikh J.; Abuzinadah N.; Alnowaiser K.; Nam Y.; Cho Y.,ProstAI-Net: A Federated Privacy-Preserving Deep Learning Framework for Sustainable Prostate Cancer Image Classification in Digital Pathology,2026,International Journal of Computational Intelligence Systems,3,10.1007/s44196-026-01271-6,Article,All Open Access; Gold Open Access; Green Open Access,2-s2.0-105039884120
Lella K.K.; Nabi S.A.; Sirisha U.; Nagamani G.M.; Eswaraiah P.; Kumar C.K.,Graph neural networks for networked analysis of gestational diabetes risk factors: a multi method framework,2026,Scientific Reports,0,10.1038/s41598-026-57000-8,Article,All Open Access; Gold Open Access; Green Open Access,2-s2.0-105047772621
Venkataradhakrishnamurty P.; Malathi K.,A holistic framework for strengthening security of healthcare data through encryption utilizing blockchain technology,2026,Scientific Reports,1,10.1038/s41598-025-31698-4,Article,All Open Access; Gold Open Access; Green Open Access,2-s2.0-105027678783
Alshehri M.,Blockchain with improved deep residual shrinking network for ensuring cybersecurity in IoT-driven healthcare systems,2026,Journal of Big Data,0,10.1186/s40537-026-01391-y,Article,All Open Access; Gold Open Access; Green Open Access,2-s2.0-105035844510
Makki A.; Perveen S.; Shahbaz M.; Shahzad S.,An explainable and privacy-preserving federated learning framework for multiclass thyroid disorder classification,2026,Future Generation Computer Systems,0,10.1016/j.future.2026.108573,Article,,2-s2.0-105038701577
Sultana A.; Sarma K.K.,The shift from centralized analytics to federated learning in smart grids: a comprehensive review,2026,Knowledge and Information Systems,0,10.1007/s10115-026-02793-3,Review,,2-s2.0-105043650161
Naresh V.S.; Ayyappa D.,Privacy-preserving federated credit risk models: evaluating differential privacy and homomorphic encryption techniques,2026,Scientific Reports,4,10.1038/s41598-025-34536-9,Article,All Open Access; Gold Open Access; Green Open Access,2-s2.0-105029095718
Diarra D.; Absaloms H.O.; Langat P.K.,Optimizing uplink power control for energy efficiency in mmWave user-centric cell-free massive MIMO with deep reinforcement learning,2026,Journal of Engineering and Applied Science,4,10.1186/s44147-025-00864-w,Article,All Open Access; Gold Open Access; Green Open Access,2-s2.0-105027160841
Arulmurugan V.S.; Aarthy R.; Vidhya S.S.; K S.,Federated learning-enabled privacy-preserving framework for seizure forecasting and affective state analysis using multi-modal EEG-ECG data,2026,Scientific Reports,0,10.1038/s41598-026-50003-5,Article,All Open Access; Gold Open Access; Green Open Access,2-s2.0-105043619873
Chourasiya L.; Lillohre U.K.; Pandey A.K.; Simaiya S.; Hussien S.A.; Ghith E.S.; Khan M.,Enhancing healthcare classification with hybrid multimedia data processing and deep learning TNBO FCNN approach in IoT-enabled environments,2026,Scientific Reports,1,10.1038/s41598-025-33141-0,Article,All Open Access; Gold Open Access; Green Open Access,2-s2.0-105028395013
Swarnalatha T.; Rao S.L.A.; Suryodai R.; Reddy D.N.; Vanathi A.; Kumar K.S.,CyberFedEdgeAI framework for real time cyberattack detection in heterogeneous IoT systems using federated edge intelligence,2026,Discover Computing,1,10.1007/s10791-026-10129-6,Article,All Open Access; Gold Open Access,2-s2.0-105038674313
Al-Alshaikh H.A.,A federated learning–enabled energy-aware anomaly detection algorithm for secure big data analytics in IoT-based smart healthcare systems,2026,Scientific Reports,0,10.1038/s41598-026-53494-4,Article,All Open Access; Gold Open Access; Green Open Access,2-s2.0-105046565080
Naik N.; Kassetty N.; Chippagiri S.; Randhawa P.; Zeeshan Hameed B.M.; Patil V.,Design and optimisation of an IoT-based artificial intelligence framework for real-time health monitoring and telemedicine diagnostics in smart healthcare systems,2026,Discover Internet of Things,0,10.1007/s43926-026-00306-w,Article,All Open Access; Gold Open Access; Green Open Access,2-s2.0-105035213525
Abebe W.; Potnis A.; Sadik J.; Cunningham J.; Longcoy A.; Prout R.; Sundararajan A.; Chinthavali S.; Lunga D.,Roadmap and benchmarking: Privacy in federated load forecasting,2027,Future Generation Computer Systems,0,10.1016/j.future.2026.108713,Article,,2-s2.0-105045355091
Wang Z.; Zhao L.; Meng F.; Zhu Z.; Lu Y.,Secure multi-party test case data generation through generative adversarial networks,2026,Scientific Reports,1,10.1038/s41598-026-35773-2,Article,All Open Access; Gold Open Access; Green Open Access,2-s2.0-105029481671
Bian S.,Dynamic optimization algorithm for personalized Japanese learning path driven by reinforcement learning,2026,Discover Artificial Intelligence,0,10.1007/s44163-026-01979-6,Article,All Open Access; Gold Open Access,2-s2.0-105047851866
Krisnawijaya N.N.K.; Tekinerdogan B.; Catal C.,"Distributed machine learning in precision agriculture: methods, applications, and challenges",2026,Smart Agricultural Technology,0,10.1016/j.atech.2026.102527,Review,All Open Access; Gold Open Access,2-s2.0-105049302568
Gupta S.; Jain S.K.; Kumar G.,Global trends in artificial intelligence applications for the water-energy nexus and the sustainable development goals from 2016 to 2024,2026,Discover Sustainability,1,10.1007/s43621-026-03317-3,Review,All Open Access; Gold Open Access,2-s2.0-105043156502
Fontana M.; Naretto F.; Monreale A.,"Federated learning with multiple, intersectional and multiclass fairness guarantees under performance budgets",2026,Data Mining and Knowledge Discovery,0,10.1007/s10618-026-01243-6,Article,All Open Access; Hybrid Gold Open Access,2-s2.0-105047325146
Du J.,A novel intrusion detection system for IIoT in 5G networks using attention-augmented federated learning and lightweight transformer architectures,2026,Scientific Reports,0,10.1038/s41598-026-54748-x,Article,All Open Access; Gold Open Access; Green Open Access,2-s2.0-105046467890
Coita I.F.; Machado M.R.; Teijeiro L.G.; Wenzlaff K.; Gregoriades A.; Themistocleous C.; Bernard F.S.; Rupeika-Apoga R.; Teng H.-W.; Dzurovski A.; Yilmaz G.N.; Stanca L.; van Heeswijk W.; Pop M.V.; Bolesta K.; Peliova J.; Filipovska O.; Osterrieder J.,Taxonomy of fraud types in alternative finance using hybrid systematic review,2026,International Journal of Information Management Data Insights,0,10.1016/j.jjimei.2026.100435,Review,All Open Access; Gold Open Access,2-s2.0-105046298060
Sinhal A.; Sinhal A.; Sinhal A.,Federated continual learning for privacy-preserving chest radiograph classification,2026,Scientific Reports,0,10.1038/s41598-026-55211-7,Article,All Open Access; Gold Open Access; Green Open Access,2-s2.0-105048091004
Sun W.; Yan R.; Jin R.; Zhao R.; Chen Z.,Foundation model-based federated learning for machine fault diagnosis,2026,Chinese Journal of Mechanical Engineering (English Edition),1,10.1016/j.cjme.2026.100233,Article,All Open Access; Gold Open Access,2-s2.0-105041360190
Alif H.A.; Mashrafi M.J.; Haldar U.; Rahman M.M.; Miah M.A.; Uddin M.; Yousuf S.B.; Hasan M.J.,Machine learning-driven rainfall forecasting model for sustainable and adaptive infrastructure planning,2026,Discover Sustainability,7,10.1007/s43621-026-02699-8,Article,All Open Access; Gold Open Access; Green Open Access,2-s2.0-105033506469
Sundaravadivel P.,Federated deep learning and explainable AI for real-time credit card fraud detection in highly imbalanced transaction streams,2026,Discover Artificial Intelligence,0,10.1007/s44163-026-01449-z,Article,All Open Access; Gold Open Access,2-s2.0-105047862209
Gurushanker A.; Rufus A.J.; Columbus C.C.; Aravind C.K.,FeXAI: Federated and Explainable AI for cyber threat detection in IoT-enabled smart transportation systems,2026,Scientific Reports,0,10.1038/s41598-026-46141-5,Article,All Open Access; Gold Open Access; Green Open Access,2-s2.0-105040606039
Reddy A.M.; Kaur G.; Ribaya V.S.D.; Ribaya E.L.A.; Reddy M.C.; Shah T.; Shinde D.; Suri G.S.,Artificial intelligence and transforming cancer care,2026,Discover Oncology,1,10.1007/s12672-026-05242-3,Review,All Open Access; Gold Open Access; Green Open Access,2-s2.0-105046089695
Zhou Y.; Chen Z.; Ai H.; Yu Z.; Xu H.; Du C.; Li J.,QoS fusion-driven optimization of routing cooperation mechanisms in IoT multi-AS communication networks,2026,Journal of Network and Computer Applications,0,10.1016/j.jnca.2026.104562,Article,All Open Access; Green Open Access,2-s2.0-105048092331
Wang Z.; Jiang L.; He X.,Reinforcement learning based data assimilation for unknown state model,2026,Journal of Computational and Applied Mathematics,0,10.1016/j.cam.2026.117777,Article,,2-s2.0-105039675776
