Authors,Title,Year,Source title,Cited by,DOI,Document Type,Open Access,EID
Lim P.Y.; Ho C.F.; Tan C.W.,Parameter-Efficient Adaptation of Qwen2.5 for Aspect-Based Sentiment Analysis Using Low-Rank Adaptation and Parameter-Efficient Fine-Tuning †,2026,Engineering Proceedings,1,10.3390/engproc2026128015,Article,All Open Access; Gold Open Access,2-s2.0-105043212051
Wang H.; Zhang G.,Optimized Multimodal Diffusion Transformer Architecture for Real-Time Semantic Control of Digital Human Micro-Expressions in Embedded AI Systems,2026,"Proceedings of 2026 International Conference on Embedded Systems, Mobile Communication and Computing, EMC2 2026",0,10.1109/EMC68537.2026.11441925,Conference paper,,2-s2.0-105037324131
Wang S.; Zhou G.; Lan M.; Lu J.; Li Z.; Xia Y.,LAGA: A graph adapter for long-tail text classification via semantic space refinement,2026,Journal of King Saud University - Computer and Information Sciences,0,10.1007/s44443-026-00656-z,Article,All Open Access; Gold Open Access,2-s2.0-105042507552
Gao Y.; Liu B.; Wu Y.; Luan W.; Liang H.; Wang K.,Weakly Supervised Non-Intrusive Load Monitoring via State-Anchored Frozen Large Language Model Adaptation,2026,"Proceedings - 2026 11th Asia Conference on Power and Electrical Engineering, ACPEE 2026",0,10.1109/ACPEE69242.2026.11524439,Conference paper,,2-s2.0-105041643950
Dong Z.; Zhu Y.; Wu Y.; Sun Y.,FROST-Drive: Scalable and Efficient End-to-End Driving with a Frozen Vision Encoder,2026,"Proceedings - 2026 IEEE/CVF Winter Conference on Applications of Computer Vision Workshops, WACVW 2026",0,10.1109/WACVW68408.2026.00187,Conference paper,,2-s2.0-105047569617
Chen J.; Wu D.; Ma Q.; Zhao Z.; Wu Y.; Ren Y.; Zheng Y.,ACTNet: Adapting CNN-Transformer-based foundation model for remote sensing change detection,2026,Pattern Recognition,0,10.1016/j.patcog.2026.114066,Article,,2-s2.0-105041046424
Han J.; Wang Y.; Chen L.,Style-adaptive detection transformer for single-source domain generalized object detection,2026,Neurocomputing,0,10.1016/j.neucom.2026.133583,Article,,2-s2.0-105036449508
Wu Y.; Chen J.; Yu X.; Li J.,YOLO-FOA: A lightweight rotational target detection algorithm based on improved YOLO for optical fiber robot,2026,Biomimetic Intelligence and Robotics,2,10.1016/j.birob.2026.100273,Article,All Open Access; Gold Open Access; Green Open Access,2-s2.0-105029732842
Sun L.; Liu L.; Liu Y.; Zhang D.; Gao D.,LCMTrack: Low-Rank Gated Adaptation and Cross Modal Attention Fusion for Multiscale Spatiotemporal RGB-T Tracking,2026,IEEE Sensors Journal,0,10.1109/JSEN.2026.3681236,Article,,2-s2.0-105036744345
Amelio A.; Buratti C.; Marchetti M.; Traini D.; Ursino D.; Virgili L.,An ego network-based approach to fine-tune large language models using knowledge graphs,2026,Information Sciences,0,10.1016/j.ins.2026.123818,Article,All Open Access; Green Open Access; Hybrid Gold Open Access,2-s2.0-105043374375
Gu J.; Huang S.; Li T.; Zhang S.; Li M.,Gated subspace alignment with drift compensation for parameter-efficient Class-Incremental Learning,2026,PLOS ONE,0,10.1371/journal.pone.0348270,Article,All Open Access; Gold Open Access; Green Open Access,2-s2.0-105037911189
Song Y.; Huang L.; Yang H.; Li S.,Cloud-Aware Dual-Path Prompt Learning with CLIP for Few-Shot Fine-Grained Ship Classification in Mixed-Sky Remote Sensing Imagery,2026,Remote Sensing,0,10.3390/rs18111815,Article,All Open Access; Gold Open Access; Green Open Access,2-s2.0-105041438986
Li Q.; Kong R.; Li Y.; Cai H.; Wang S.; Kong L.; Chen G.; Yin D.,AdaFuse: Accelerating Dynamic Adapter Inference via Token-Level Pre-Gating and Fused Kernel Optimization,2026,Proceedings of the AAAI Conference on Artificial Intelligence,0,10.1609/aaai.v40i37.40435,Conference paper,All Open Access; Gold Open Access,2-s2.0-105034967659
Moon J.; Kim S.-W.,SPREAD: Scalable Pre-Trained World Model for Adaptive Dynamics Model,2026,IEEE Robotics and Automation Letters,0,10.1109/LRA.2026.3688061,Article,,2-s2.0-105037843330
Lu M.; Xu K.; Fan L.; Chai Y.,Task-aware text prompt fusion with contrastive learning for zero-shot anomaly detection,2026,Expert Systems with Applications,0,10.1016/j.eswa.2026.133303,Article,,2-s2.0-105042581894
Tan Z.; Singer J.; Anagnostopoulos C.,Attesting LLM Pipelines: Enforcing Verifiable Training and Release Claims,2026,FSE Companion 2026 - Proceedings of the 34th ACM International Conference on the Foundations of Software Engineering,0,10.1145/3803437.3805530,Conference paper,All Open Access; Gold Open Access; Green Open Access,2-s2.0-105045843422
Chen L.; Peng Z.; Wang A.; Geng X.; Cai Y.; Wang D.,Breaking the orientation barrier: Multi-cognitive visual adaptation for autonomous surface vehicle perception via real–virtual fusion,2026,Ocean Engineering,0,10.1016/j.oceaneng.2026.127787,Article,,2-s2.0-105048985440
Zhang S.; Tsang E.C.C.; Wang Y.; Wu J.,Fidelity-Preserving Concept Stylization with ST-LoRA and multimodal conditions,2026,Expert Systems with Applications,1,10.1016/j.eswa.2025.128966,Article,,2-s2.0-105011028246
Dan Q.; Zhang H.; Wang L.,RobustMMD: Towards Robust Multi-modal 3D Detection via Efficient Multi-level Adapter and Spatial Denoiser,2026,Proceedings of SPIE - The International Society for Optical Engineering,0,10.1117/12.3094825,Conference paper,,2-s2.0-105034086313
Zhuo Y.; Xu Z.; Zhou D.; Xu P.; Tian Y.,RankSAM: Lightweight adapters and prompt generation in zero-shot semantic segmentation,2026,Neurocomputing,0,10.1016/j.neucom.2025.132594,Article,,2-s2.0-105026667294
Zhang Q.; Yuan H.; Shao M.; Liang H.; Liu H.; Zhang X.,FedCAD: Cross-modal semantic alignment and distillation for cross-domain heterogeneous federated learning,2026,Neural Networks,0,10.1016/j.neunet.2026.109298,Article,,2-s2.0-105043135978
Wang Z.; Yu S.; Duan H.; Wang S.; Long Y.; Shao L.,Rethinking Multi-Focus Image Fusion: An Input Space Optimization View,2026,IEEE Transactions on Image Processing,20,10.1109/TIP.2026.3654370,Article,,2-s2.0-105028481492
Zhang K.; Li Z.; Zheng X.; Pu C.; Huang T.; Wang J.,Automatic measurement system for aircraft rivet flushness on surfaces empowered by multi-modal large-scale models,2026,Advanced Engineering Informatics,2,10.1016/j.aei.2025.103936,Article,,2-s2.0-105044393256
Jin Z.; Shan L.,Federated graph reinforcement learning for joint caching and inference offloading in edge intelligence,2026,Physical Communication,0,10.1016/j.phycom.2026.103233,Article,,2-s2.0-105043133762
Huang J.; Xiao Y.; Wu L.; Cheng X.; Zheng W.; Hao Q.; He M.; Zhao H.,Dynamic Routing-Based Adaptive Multi-LLM Collaboration: A Unified Recommendation Framework with Decision Knowledge Complementation,2026,WWW 2026 - Proceedings of the ACM Web Conference 2026,0,10.1145/3774904.3792261,Conference paper,All Open Access; Gold Open Access,2-s2.0-105038487069
Feng Z.; Yang B.; Deng B.,SAM-assisted multimodal collaborative enhancement for remote sensing image segmentation,2026,Information Fusion,0,10.1016/j.inffus.2026.104432,Article,,2-s2.0-105039306427
Dong S.; Wei B.; Chen Q.; Zhang Y.,LeafCLIP: A detection method for the lesion areas of outdoor plants in complex lighting scenarios,2026,Computers and Electronics in Agriculture,0,10.1016/j.compag.2026.111770,Article,,2-s2.0-105035663152
Wang Z.; Wang K.; Li J.; Sun X.; Xu N.; You Z.,GeoMoE: Geometry-Driven prompts with adaptive Mixture-of-Experts for remote sensing image semantic segmentation,2027,Expert Systems with Applications,0,10.1016/j.eswa.2026.133600,Article,,2-s2.0-105044702351
Luo J.; Hu P.; Zhang M.,S2RAF: A Semantic and Structure aware ReAsoning Framework for question answering over textual graphs,2026,Information Processing and Management,0,10.1016/j.ipm.2026.104886,Article,,2-s2.0-105038257638
Hu Y.; Li H.; Xu Q.; Lin Y.; Shi J.; Shen J.; Xu Y.; Dou X.,A CNN-injected transformer network with lesion reconstruction for multi-view diabetic retinopathy grading,2026,Medical Image Analysis,0,10.1016/j.media.2026.104178,Article,,2-s2.0-105043977039
Ren Q.; Zhang D.; Lu J.; Ma Z.; Wang X.; Mao Q.,Structure-aware Prior Guidance for Domain Generalized Semantic Segmentation,2026,IEEE Transactions on Circuits and Systems for Video Technology,0,10.1109/TCSVT.2026.3725400,Article,,2-s2.0-105048534781
Liu S.; Keung J.; Jin Z.; Yang Z.; Liu F.; Zhang H.,An Empirical Study of Parameter-Efficient Fine-Tuning in Code Change Learning and Beyond,2026,IEEE Transactions on Software Engineering,0,10.1109/TSE.2025.3637335,Article,,2-s2.0-105023569063
Chen Y.; Zhang J.; Ding D.,FedTPA: Tackling Data Heterogeneity with Adaptive Parameter Allocation in Federated Instruction Tuning,2026,"Proceedings -Design, Automation and Test in Europe, DATE",0,10.23919/DATE69613.2026.11539182,Conference paper,,2-s2.0-105042000586
Wolfe M.M.; Arranz R.T.; Zenni E.L.; Wilson T.J.,SHIP-1 adapter functions mediate recruitment of FCRL1 to the BCR and inhibition of ERK,2026,ImmunoHorizons,0,10.1093/immhor/vlaf067,Article,All Open Access; Gold Open Access; Green Open Access,2-s2.0-105035571177
Zola J.; Mikalsen A.J.; Rana D.; Xie D.; Rumbaugh D.B.; Zhao Z.,Generic and Easy Method to Update Static Text Indexes,2026,"ACM-BCB 2026 - 17th ACM International Conference on Bioinformatics, Computational Biology and Health Informatics",0,10.1145/3807503.3819488,Conference paper,All Open Access; Gold Open Access,2-s2.0-105046619244
Ling S.; Qin X.; Xu W.; Fu M.; Huang H.; Ma S.; Liu Z.,LapDINO: A DINOv3 and Laplacian Pyramid-Based Approach for Outdoor Terrain Segmentation,2026,Sensors,0,10.3390/s26123843,Article,All Open Access; Gold Open Access; Green Open Access,2-s2.0-105043173543
Xu Q.; Wu Y.; Zou Z.,Lightweight audio-visual fusion adapter for coal-rock cutting event localization; [基于轻量级视听融合适配器的煤岩截割事件定位],2026,Meitan Kexue Jishu/Coal Science and Technology (Peking),0,10.12438/cst.2025-1264,Article,,2-s2.0-105048696632
Park D.-H.; Baek M.; Bae S.-H.,Gated side adapters with memory-efficient fine tuning for RGB-T tracking,2026,ICT Express,0,10.1016/j.icte.2026.02.004,Article,All Open Access; Gold Open Access; Green Open Access,2-s2.0-105029862167
Yang S.; Chen S.; Liu Y.; Zhang T.,Distortion-Aware Routing and Parameter-Shared MoE for Multispectral Remote Sensing Super-Resolution,2026,Sensors,0,10.3390/s26072186,Article,All Open Access; Gold Open Access; Green Open Access,2-s2.0-105035756108
Wang Z.; Wang Z.; Xing J.; Wei Y.; Zhong Z.; Zhang L.,Task-Aware Cloud-End Offloading for Vision-Language Model Serving via Dynamic Modality-Specific Adapter Scheduling,2026,WWW 2026 - Proceedings of the ACM Web Conference 2026,0,10.1145/3774904.3792127,Conference paper,All Open Access; Gold Open Access,2-s2.0-105038525416
Wu F.; Ye A.; Cai Z.; Chen J.,Towards bias-free recruitment: Adversarial contrastive tuning for LLM-based resume screening,2026,Information and Software Technology,4,10.1016/j.infsof.2026.108040,Article,,2-s2.0-105029410122
Li H.; Zheng J.; Miao S.; Lu R.; Cai G.; Fu H.; Huang J.,Parameter-efficient multimodal adaptation of vision foundation models for remote sensing semantic segmentation,2026,International Journal of Applied Earth Observation and Geoinformation,0,10.1016/j.jag.2026.105520,Article,All Open Access; Gold Open Access,2-s2.0-105048587186
Li W.; Li S.; Su Q.; Liang L.; Guo P.; Wu T.,Point-Supervised Segment Anything Model for Salient Welding Seam Defect Detection,2026,IEEE Transactions on Industrial Informatics,0,10.1109/TII.2026.3691456,Article,,2-s2.0-105039673211
Chen J.; Li W.; Peng Q.; Zhu H.; Dai T.; Miao J.; Liu X.,Reversible phase dynamics of PsAF5 regulate mitophagy to balance redox levels in Phytophthora sojae,2026,Science Advances ,2,10.1126/sciadv.adz2785,Article,All Open Access; Gold Open Access; Green Open Access,2-s2.0-105027623847
Yang J.; Wei P.; Zheng N.,Learning Visual-Audio Dissonance for Moment Retrieval and Highlight Detection,2026,IEEE Transactions on Multimedia,1,10.1109/TMM.2026.3685800,Article,,2-s2.0-105036718977
Yang C.; Xue X.; Guo B.; Qiu Z.; Shen S.; Hu Y.; Li W.; Wu X.; Yuan G.; Wei B.; Li X.; Huang S.,Acceleration of Optical Link Recovery for Optical-Switched Data Center Networks via Clock and Protocol Co-Optimization,2026,Journal of Lightwave Technology,0,10.1109/JLT.2025.3644364,Article,,2-s2.0-105025481632
Binzagr F.; Hariri M.,Foundation-Model-Driven Skin Lesion Segmentation and Classification Using SAM-Adapters and Vision Transformers,2026,Diagnostics,2,10.3390/diagnostics16030468,Article,All Open Access; Gold Open Access; Green Open Access,2-s2.0-105029830686
Zhang Z.; Zhang Y.,NCRDLLM: Predicting ncRNA-Drug Response Associations via Multimodal Feature Fusion and Large Language Models,2026,Journal of Chemical Information and Modeling,0,10.1021/acs.jcim.5c03011,Article,,2-s2.0-105033729909
Lu Y.; Wang H.; Ning Q.; Liu Z.; Zang Y.; Liao Z.; Yan Z.,In-Orbit MapAnything: An Enhanced Feed-Forward Metric Framework for 3D Reconstruction of Non-Cooperative Space Targets Under Complex Lighting,2026,Sensors,2,10.3390/s26072026,Article,All Open Access; Gold Open Access; Green Open Access,2-s2.0-105035756237
Dong X.; Ji H.; Chang X.; Liu R.; Li Q.; Sun X.; Chen B.; Lei X.; Wang W.; Xie Z.; Li L.; Yan D.,Near-Fundamental-Mode 10 kW Fiber Laser Directly Pumped by LD; [LD 直接泵浦近基模万瓦光纤激光器],2026,Zhongguo Jiguang/Chinese Journal of Lasers,0,10.3788/CJL251228,Article,,2-s2.0-105029497917
Zhang Y.; Zhong W.; Jiang L.; Wu S.,Spatial-aware adaptive fusion for robust object detection in adverse environments,2026,Pattern Recognition Letters,0,10.1016/j.patrec.2026.02.034,Article,,2-s2.0-105031734077
Yuan K.; Cao Y.; Tang Y.; Padoy N.; Chu X.,Surg-NAT+: negation-aware vision–language refinement for fine-grained surgical understanding,2026,International Journal of Computer Assisted Radiology and Surgery ,0,10.1007/s11548-026-03722-z,Article,,2-s2.0-105041611619
Yu J.; Zhou K.; Wang T.; Gan H.; Wang Y.; Gao S.,HCFNet: A SAM2-Based Hierarchical Cross-Branch Frequency-Aware Network for Industrial Surface Defect Segmentation,2026,Sensors,0,10.3390/s26144597,Article,All Open Access; Gold Open Access; Green Open Access,2-s2.0-105045944639
Shi W.; Yu L.; Tian S.; Yang Q.; Zhang D.; Yu S.; Wu W.,Lightweight dual-stream multi-scale feature fusion medical image multi-disease adaptation classification network based on guided enhancement,2026,Engineering Applications of Artificial Intelligence,9,10.1016/j.engappai.2025.113083,Article,,2-s2.0-105021088547
Sun H.; Tian H.; Zheng J.; Ni W.; Cui Q.; Niyato D.; Zhang P.,Large Language Model-Empowered Resource Allocation in Intent-Driven Wireless Networks,2026,IEEE Transactions on Cognitive Communications and Networking,0,10.1109/TCCN.2026.3663570,Article,,2-s2.0-105029981509
Huang P.-K.; Chan Y.-T.; Chen K.-W.; Chou Y.-C.; Yang S.-Y.; Jhao J.-W.; Chen W.-P.; Chen J.-R.; Hsu C.-T.,"UCros-rPPGNet: Unsupervised cross-modal rPPG estimation via noise-resistant learning, reliability-aware fusion, and cross-spectral translation",2027,Expert Systems with Applications,0,10.1016/j.eswa.2026.134193,Article,All Open Access; Green Open Access,2-s2.0-105049050820
Jia X.; Chen B.; Zhou H.; Chen X.; Yu L.; Zhang Z.; Cai Y.,TSAVD-CLIP: One visual encoder learn both temporal and spatial feat,2026,Service Oriented Computing and Applications,1,10.1007/s11761-025-00468-5,Article,,2-s2.0-105011937016
Zhao J.; Hu X.; Jin H.; Ma S.; Shan Y.,FedDLPD: An efficient personalized federated intrusion detection framework for IIoT via dynamic low-rank parameter decoupling,2027,Future Generation Computer Systems,0,10.1016/j.future.2026.108771,Article,,2-s2.0-105049137459
Su W.; Han Y.; Wang P.; Zhao J.; Tao T.; Huang Y.; Tong X.; Zhang Q.,FedMIF: Fast-Generalization Image Fusion via Task-Customized Nodes Federated Learning,2026,IEEE Transactions on Multimedia,0,10.1109/TMM.2026.3654418,Article,,2-s2.0-105028015049
Mohamed Rayhan S.; Hariprasath M.; Hemalatha K.,Efficient and accurate medical AI: MediLore and MediOut,2026,Frontiers in Artificial Intelligence,0,10.3389/frai.2026.1807268,Article,All Open Access; Gold Open Access; Green Open Access,2-s2.0-105040399529
Wang J.; Tian J.; Zhou X.; Zhao W.; Xia T.; Ren P.,DSTA4D: Content-aware adaptive decoupling for 4D point cloud video understanding,2027,Pattern Recognition,0,10.1016/j.patcog.2026.114754,Article,,2-s2.0-105048745221
Hu X.; Wang L.; Wang Z.; Li H.,Pain-Adapter: A Parameter-Efficient Adaptation Network for Facial Video-based Pain Assessment,2026,BIC 2026 - Proceedings of 2026 6th International Conference on Bioinformatics and Intelligent Computing,0,10.1145/3809986.3810091,Conference paper,All Open Access; Gold Open Access,2-s2.0-105048964315
Qian C.; Li W.; Guo Y.; Markkula G.,WeatherEdit: Controllable Weather Editing with 4D Gaussian Field,2026,Proceedings of the AAAI Conference on Artificial Intelligence,0,10.1609/aaai.v40i10.37802,Conference paper,All Open Access; Gold Open Access,2-s2.0-105034963945
Zhang J.; Jafary-Zadeh M.; Laskowski R.; Choo Y.Y.D.; Sing S.L.,Insights beneath the surface: Physics-guided multi-task learning for in situ defect detection in laser powder bed fusion,2026,Journal of Manufacturing Processes,1,10.1016/j.jmapro.2026.04.032,Article,,2-s2.0-105036867872
Zhou W.; Shi C.; Lin X.; Wang J.; Yi Y.,HCNet: A Hierarchical Iterative Self-Correcting Network for semi-supervised medical image segmentation,2026,Pattern Recognition,0,10.1016/j.patcog.2026.114612,Article,,2-s2.0-105047155943
